,Explica pelota de gritos,a_num_topics_2,a_num_topics_5,a_num_topics_10,a_num_topics_20,a_num_topics_50,a_num_topics_100,a_num_topics_150,a_num_topics_200,a_puntaje,Explica pelota de pelos,b_num_topics_2,b_num_topics_5,b_num_topics_10,b_num_topics_20,b_num_topics_50,b_num_topics_100,b_num_topics_150,b_num_topics_200,b_puntaje,Explica pelota de plata,c_num_topics_2,c_num_topics_5,c_num_topics_10,c_num_topics_20,c_num_topics_50,c_num_topics_100,c_num_topics_150,c_num_topics_200,c_puntaje
117,pirhhhhgvfriufueiituj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,es una pelota de oro,0.7540456056594849,0.007376313209533691,0.0029077231884002686,-0.0017634332180023193,6.299465894699097e-05,2.9802322387695312e-08,2.9802322387695312e-08,2.9802322387695312e-08,1,opjfyunerton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118,por que llora o le hacen algo,0.998700737953186,0.8069036602973938,0.17132438719272614,0.0017557116225361824,0.001241123303771019,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,ns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,vale mucho por que es de plata,0.8494269847869873,0.350508451461792,0.6858118176460266,0.7077218294143677,0.7071719169616699,0.7072374224662781,0.7071068286895752,0.7071068286895752,2
119,pues que su hermana grita mucho,0.9999760389328003,0.9999709725379944,0.9988492131233215,0.981073796749115,0.7124320268630981,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,mi papa por que es de plata,0.845007061958313,-0.001371823251247406,0.030858900398015976,-0.0064934249967336655,-0.0029860008507966995,-0.0009786169975996017,3.166496753692627e-08,3.166496753692627e-08,1
120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,es chido,0.9999931454658508,0.09678655117750168,0.046082668006420135,-0.01174886804074049,0.0011995164677500725,2.3283064365386963e-10,2.3283064365386963e-10,2.3283064365386963e-10,1,sa bra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
121,and fort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,tiene muchos pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
122,que grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,tiene mucho pelo,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,2,da dinero o es de la suerte,0.9995414018630981,0.9907345175743103,0.32870179414749146,0.0026716291904449463,0.004032054916024208,-1.8440186977386475e-05,-7.450580596923828e-09,-7.450580596923828e-09,2
123,porque grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,es redondo con muchos pelos,-0.0006985366344451904,0.035482775419950485,0.045158982276916504,0.08050715178251266,0.49212098121643066,0.5000000596046448,0.5000000596046448,0.5000000596046448,3,la luna es una pelota de plata porque brilla,0.5778629183769226,0.4036633372306824,0.34378886222839355,0.33567994832992554,0.2946453392505646,0.28908002376556396,0.2886751592159271,0.2886751592159271,3
124,mi hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque están llenos de pelos y sueltan muchos pelos,-0.027381442487239838,0.007597975432872772,0.016754567623138428,0.03701143339276314,0.0013702437281608582,9.313225746154785e-09,9.313225746154785e-09,9.313225746154785e-09,3,muchas monedas,0.9956142902374268,0.5662723779678345,-0.15302063524723053,0.0056260451674461365,0.003338417038321495,-0.00015255436301231384,-1.862645149230957e-09,-1.862645149230957e-09,1
125,que grita demasiado,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,perro o gato,0.3707859218120575,0.3395320773124695,-0.0023370590060949326,0.003954495768994093,0.0007886830717325211,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,3,es redonda y plateada,0.9942982196807861,0.8830739259719849,0.08354359120130539,0.0031230077147483826,0.00741557776927948,-7.778406143188477e-06,1.4901161193847656e-08,1.4901161193847656e-08,3
126,que su hermanito siempre esta gritando y hace mucho ruido,0.9646465182304382,0.5429413914680481,0.4637538492679596,0.5597097873687744,0.5765618085861206,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,los gatos tienen mucho pelo,0.9999839663505554,0.9959949851036072,0.9408531188964844,0.7674417495727539,0.7274026870727539,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque la luna tiene un tono plateado y es lo contrario al sol,0.9968072772026062,0.6315793991088867,0.570894718170166,0.5247040390968323,0.5748999118804932,0.5224838256835938,0.5163978338241577,0.5163978338241577,3
127,que su hermano es una persona muy ruidosa,0.9687902927398682,0.06123776361346245,0.016708116978406906,0.008292701095342636,0.0011969860643148422,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,3,porque son peludos y cuando se duermes se ve como una bola de pelos,0.03716693073511124,0.01327694021165371,-0.006979063153266907,-0.004243485629558563,-8.055195212364197e-05,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,0,la luna es contrario del sol y tendría sentido mencionar ambos en el poema también el color de la luna es parecido al de la plata,0.9452681541442871,0.8108311891555786,0.8006231784820557,0.7945564985275269,0.5549716949462891,0.5263141393661499,0.5222330093383789,0.5222330093383789,3
128,siempre grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque es pequeño y tiene pelo,1.0,0.9968545436859131,0.9914917349815369,0.9894586801528931,0.8097330927848816,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,la luna parece plata,0.7373220920562744,0.48071545362472534,0.4598308801651001,0.4713250696659088,0.4225545823574066,0.40847617387771606,0.40824833512306213,0.40824833512306213,3
129,quiere decir que todo el tiempo esta gritando sin parar,0.7851676940917969,0.38771963119506836,0.15477383136749268,0.07202278077602386,0.006453201174736023,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,3,porque tiene mucho pelo y luego se hacen como bolitas,0.9999997019767761,0.9999797344207764,0.999966025352478,0.999801754951477,0.9977003931999207,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,que es alguien que vale mucho o alguien que es pesado,0.9921274185180664,0.9949089884757996,0.994186520576477,0.4797331690788269,0.4617740213871002,0.41121163964271545,0.40824830532073975,0.40824830532073975,2
130,que su hermanito es muy gritón que su hermanita esta muy loco,0.990804135799408,0.5493834614753723,0.0421154722571373,0.009353270754218102,0.0002848738804459572,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,porque se refiera a distintas personas y cosas con lo de pelota,0.7759974002838135,0.02101956307888031,0.016386359930038452,0.01243637502193451,0.013123124837875366,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,3,pues la luna tiene forma de pelota y su color es parecido a la plata,0.6778852939605713,0.6962692737579346,0.6959937214851379,0.6268340945243835,0.5139560699462891,0.4720764756202698,0.4714046120643616,0.4714046120643616,3
131,que grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,pues que es de plata,0.8379087448120117,0.010765407234430313,0.025218753144145012,0.0030288156121969223,0.0010357853025197983,0.00031906552612781525,-3.725290298461914e-09,-3.725290298461914e-09,1
132,quiere decir que su hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque tienen muchos pelos algunos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,es una luna debido a que los colores son parecidos a la plata y es lo contrario al sol que fue mi respuesta en pelota de fuego,0.6545044779777527,0.3745550513267517,0.36108025908470154,0.32966578006744385,0.24082891643047333,0.22046896815299988,0.2182179093360901,0.2182179093360901,3
133,que grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,ns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,que es de plata,0.8379087448120117,0.010765407234430313,0.025218753144145012,0.0030288156121969223,0.0010357853025197983,0.00031906552612781525,-3.725290298461914e-09,-3.725290298461914e-09,1
134,que mi hermano tiene mucha energía,0.959647536277771,0.04171280562877655,0.03791040554642677,0.0038761403411626816,0.0011956915259361267,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,3,porque son gorditos que parecen una pelota,0.7696773409843445,0.015761807560920715,0.009583771228790283,-0.002742871642112732,0.0003118440508842468,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,es la luna porque su color es brillante y puede tener una forma de pelota,0.919889509677887,0.8018760681152344,0.740755021572113,0.62210613489151,0.5433225631713867,0.517042875289917,0.5163977146148682,0.5163977146148682,3
135,que es muy pequeño y grita,0.9998846650123596,0.9989436864852905,0.9896677732467651,0.830936074256897,0.7185372710227966,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque sueltan mucha pelusa,-0.1608448326587677,0.03688792884349823,0.06749232858419418,0.04295613616704941,0.003929389640688896,-4.656612873077393e-10,-4.656612873077393e-10,-4.656612873077393e-10,1,porque la luna es así,0.9992153644561768,0.7007744312286377,0.6660334467887878,0.6809279322624207,0.6002882719039917,0.5774667263031006,0.5773502588272095,0.5773502588272095,3
136,que es pequeño y que grita mucho,0.9998846650123596,0.9989436864852905,0.9896677732467651,0.830936074256897,0.7185372710227966,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque se ven chulos,0.9999589323997498,0.38818973302841187,0.3579229712486267,0.31411197781562805,0.005687333643436432,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,porque tiene cabello de plata,0.8402004241943359,0.005718931555747986,0.028871923685073853,-0.00037127546966075897,0.0012465175241231918,-0.0009371880441904068,6.705522537231445e-08,6.705522537231445e-08,3
137,que es muy gritona,0.8234299421310425,-0.12526766955852509,-0.05568236857652664,0.013086460530757904,0.012796983122825623,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,porque el aluminio tiene un tono plateado y brilla con el sol,0.9940905570983887,0.5076521635055542,0.196530282497406,0.10484486818313599,0.3374975919723511,0.25834715366363525,0.25819891691207886,0.25819891691207886,1
138,no para de gritar,0.7962353825569153,0.043039411306381226,-0.013974420726299286,-0.004301425069570541,-0.0007445216178894043,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque tiene muchos pelos y es gordo,-0.02490883320569992,0.004405708983540535,0.0174210537225008,0.0033945217728614807,0.00204366073012352,-5.587935447692871e-09,-5.587935447692871e-09,-5.587935447692871e-09,1,es una metáfora del color,0.9927698373794556,0.7465293407440186,0.7492780089378357,0.7286229133605957,0.5009703040122986,0.4093237519264221,0.40824830532073975,0.40824830532073975,3
139,que grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,por que es la realidad no hay forma de que sea otra cosa,0.8679991960525513,-0.009988829493522644,-0.007500395178794861,0.004472799599170685,0.0022741667926311493,4.6566128730773926e-09,4.6566128730773926e-09,4.6566128730773926e-09,1,que como es plata parece moneda o suena como una moneda,0.8761667013168335,0.5979465842247009,-0.03481792286038399,-0.00260259211063385,0.0017162133008241653,-4.9330294132232666e-05,1.1175870895385742e-08,1.1175870895385742e-08,1
140,que mi hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque tiene pelo,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,3,pelota de plata,0.8638075590133667,0.03546948730945587,0.0012078247964382172,0.0005299486219882965,0.0004939623177051544,0.00010121427476406097,-3.725290298461914e-09,-3.725290298461914e-09,1
141,pues que al parecer su hermano grita mucho pero no entiende la metáfora de pelota,0.8989897966384888,0.6683332920074463,0.5813882350921631,0.5738299489021301,0.4480884373188019,0.44721364974975586,0.44721364974975586,0.44721364974975586,3,ya que es una persona que cae bien,0.7483967542648315,-0.009317725896835327,-0.0030748099088668823,0.0008911266922950745,0.0044512394815683365,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1,es la luna por que así la llaman,0.9992153644561768,0.7007744312286377,0.6660334467887878,0.6809279322624207,0.6002882719039917,0.5774667263031006,0.5773502588272095,0.5773502588272095,3
142,que su hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque es una bola y tiene pelos,-0.0022873729467391968,0.03145788609981537,-0.0020986469462513924,-0.0017749438993632793,0.0001382678747177124,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,porque los abuelos tienen canas y son como plata,0.8379087448120117,0.010765407234430313,0.025218753144145012,0.0030288156121969223,0.0010357853025197983,0.00031906552612781525,-3.725290298461914e-09,-3.725290298461914e-09,1
143,se refiere a que es una persona que grita,0.9981145858764648,0.9959596395492554,0.6391626000404358,0.6091806888580322,0.5843926072120667,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,por que un perrito parece una bola de pelos,-0.0022873729467391968,0.03145788609981537,-0.0020986469462513924,-0.0017749438993632793,0.0001382678747177124,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,2,de buena suerte,0.9611660242080688,0.9971173405647278,0.21619006991386414,0.02718781866133213,0.018623046576976776,-0.00037182681262493134,-2.3283064365386963e-10,-2.3283064365386963e-10,2
144,que su hermano hace mucho escándalo,0.9580177068710327,0.03742816299200058,0.04718869552016258,0.03962726145982742,0.0005953982472419739,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que tienen pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,porque la luna brilla como la plata y es precisamente una pelota,0.5778629183769226,0.4036633372306824,0.34378886222839355,0.33567994832992554,0.2946453392505646,0.28908002376556396,0.2886751592159271,0.2886751592159271,3
145,que hecha mucho relajo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,porque tiene demasiado pelo,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,3,cuando la luna sale parece reflejar como si fuera plata,0.7373220920562744,0.48071545362472534,0.4598308801651001,0.4713250696659088,0.4225545823574066,0.40847617387771606,0.40824833512306213,0.40824833512306213,3
146,porque su esta loco,0.9422954320907593,0.4658997654914856,-0.050299786031246185,0.004334315657615662,-0.029461855068802834,0.0,0.0,0.0,2,por que los perros son muy peludos,0.9791327714920044,0.011976610869169235,0.01454918459057808,0.053304821252822876,0.0007044337689876556,1.862645149230957e-08,1.862645149230957e-08,1.862645149230957e-08,3,por que la luna es blanca y la plata también,0.738710880279541,0.4654558300971985,0.44768860936164856,0.44982942938804626,0.3599277138710022,0.33768826723098755,0.3333333432674408,0.3333333432674408,3
147,que grita demasiado,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque es sentido figurado así es como habla el poema,0.5741680264472961,-0.1084422916173935,-0.034628644585609436,-0.003416758030653,-0.0001682201400399208,0.0,0.0,0.0,3,pelota de hierro,0.9034992456436157,0.10983726382255554,-0.024570301175117493,-0.005504269152879715,-0.0005821436643600464,0.00013185199350118637,1.210719347000122e-08,1.210719347000122e-08,1
148,es que su hermano es muy hiperactivo,0.960577130317688,0.044204920530319214,0.05004458874464035,0.0018756426870822906,-0.0010891761630773544,-6.984919309616089e-10,-6.984919309616089e-10,-6.984919309616089e-10,2,andan de un lado a otro y son peludos,0.9921031594276428,-0.010675579309463501,-0.008990343660116196,-0.004806883633136749,0.0015321597456932068,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,de que vale mucho,1.0,1.0000001192092896,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,3
149,que el hermano se la pasa gritando,0.9262877702713013,0.34840822219848633,0.1430896371603012,0.0009545162320137024,0.00017862021923065186,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,2,que es de menor valor que la de fuego menos importancia quizás,0.9605013132095337,0.08290496468544006,0.076199971139431,-0.0003995746374130249,0.02515438012778759,-0.00019901152700185776,5.587935447692871e-09,5.587935447692871e-09,1
150,que hace mucho escándalo,0.7997112274169922,-0.195789635181427,0.3392705023288727,0.6470388174057007,-0.0003539586905390024,2.3283064365386963e-10,2.3283064365386963e-10,2.3283064365386963e-10,3,así son las metáforas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,ella te alumbra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
151,que es muy alborotado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,porque tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,es valioso,0.9977742433547974,0.9602980613708496,0.002652376890182495,0.006147757172584534,-0.00037616491317749023,-7.241964340209961e-06,1.4901161193847656e-08,1.4901161193847656e-08,2
152,que siempre se la pasa gritando,0.7602612972259521,0.4075632691383362,0.14956484735012054,-0.0015781745314598083,-0.0006264597177505493,0.0,0.0,0.0,3,por que tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,porque la luna es blanca y parece plata,0.738710880279541,0.4654558300971985,0.44768860936164856,0.44982942938804626,0.3599277138710022,0.33768826723098755,0.3333333432674408,0.3333333432674408,3
153,que es gordito y grita mucho,0.9999731779098511,0.9942496418952942,0.992002546787262,0.7161415815353394,0.712798535823822,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque algunos gatos son peludos,0.9556462168693542,0.029444925487041473,0.0356101356446743,0.007742483168840408,0.00506601482629776,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque es muy valioso,0.9977742433547974,0.9602980613708496,0.002652376890182495,0.006147757172584534,-0.00037616491317749023,-7.241964340209961e-06,1.4901161193847656e-08,1.4901161193847656e-08,3
154,que siempre grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque puede ser un animal con pelos,-0.007186554372310638,0.01020834594964981,0.008666835725307465,0.00891602411866188,0.007469283416867256,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1,una bala de plata,0.8391129374504089,0.008277654647827148,0.026520704850554466,0.0030632056295871735,0.0007104650139808655,2.039968967437744e-05,3.725290298461914e-09,1.862645149230957e-09,1
155,mi hermanito es gordito y es gritón,0.9824569225311279,0.6032575368881226,0.05054560303688049,0.0021987706422805786,0.0007350360974669456,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,por que un mechón de pelo es una pelota de pelos,0.7102453112602234,0.5822479128837585,0.5784796476364136,0.5784475803375244,0.5781909823417664,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,se refiere a la luna,0.999160647392273,0.6915041208267212,0.6622109413146973,0.6783936023712158,0.4575701057910919,0.40870827436447144,0.40824827551841736,0.40824827551841736,3
156,que grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,una jarra que es como una pelota,0.9034184813499451,0.09576424956321716,-0.021256396546959877,-0.0022858530282974243,-0.0002839230000972748,-4.053860902786255e-05,-3.725290298461914e-09,-3.725290298461914e-09,1
157,que su hermano siempre esta gritando,0.9377554655075073,0.2771196663379669,0.13187572360038757,0.032268039882183075,0.0052131786942481995,3.91155481338501e-08,3.91155481338501e-08,3.91155481338501e-08,3,se refiere a un ser peludo,0.2057218849658966,-0.0019144769757986069,-0.003563118167221546,0.003648934420198202,0.0002554520033299923,0.0,0.0,0.0,1,la fortuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
158,que no para de gritar,0.7962353825569153,0.043039411306381226,-0.013974420726299286,-0.004301425069570541,-0.0007445216178894043,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,pues tienen pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,pelota de dinero,0.9197491407394409,0.3374495506286621,0.11939117312431335,-0.0018785782158374786,0.0018878504633903503,0.00021579116582870483,5.587935447692871e-09,5.587935447692871e-09,1
159,que su hermano grita mucho y no sale de su circulo,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que tienen pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,ella tiene una mirada de plata,0.8379087448120117,0.010765407234430313,0.025218753144145012,0.0030288156121969223,0.0010357853025197983,0.00031906552612781525,-3.725290298461914e-09,-3.725290298461914e-09,2
160,un humano gordo que no para de chillar,0.9820361137390137,0.9520103931427002,0.08764328062534332,0.0544968843460083,0.008899927139282227,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,por que tienen pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
161,que grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,por que tiene mucho pelo,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,3,por que dicen que la luna es de plata,0.7373220920562744,0.48071545362472534,0.4598308801651001,0.4713250696659088,0.4225545823574066,0.40847617387771606,0.40824833512306213,0.40824833512306213,3
162,que grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,por que entre mugre y pelos pues se hace eso ,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,por que dicen que la luna es de plata,0.7373220920562744,0.48071545362472534,0.4598308801651001,0.4713250696659088,0.4225545823574066,0.40847617387771606,0.40824833512306213,0.40824833512306213,3
163,que su hermano se la pasa gritando,0.9262877702713013,0.34840822219848633,0.1430896371603012,0.0009545162320137024,0.00017862021923065186,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,porque tiene pelo,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,3,que es importante,0.9792568683624268,0.5429021120071411,-0.04622224345803261,-0.016925334930419922,0.003009796142578125,0.0004711151123046875,-3.725290298461914e-09,-3.725290298461914e-09,2
164,que grita mucho que da mucha lata,0.9999966621398926,0.9999944567680359,0.9999619722366333,0.989055871963501,0.7422261238098145,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque tiene muchos pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,una pelota de plata,0.8638075590133667,0.03546948730945587,0.0012078247964382172,0.0005299486219882965,0.0004939623177051544,0.00010121427476406097,-3.725290298461914e-09,-3.725290298461914e-09,1
165,mi hermano grita,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que el perro tiene muchos pelos,-0.013436451554298401,0.02506875991821289,0.008258236572146416,0.008544206619262695,0.000807151198387146,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque desde lejos es como de plata,0.8379087448120117,0.010765407234430313,0.025218753144145012,0.0030288156121969223,0.0010357853025197983,0.00031906552612781525,-3.725290298461914e-09,-3.725290298461914e-09,3
166,quiere decir que su hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque puede que sea un perro o gato con pelos,-0.0009395331144332886,0.03846484422683716,-0.006370287388563156,0.004510435275733471,0.001379404217004776,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,creo que es una pelota color plata,0.697510302066803,0.4028097987174988,0.40859806537628174,0.399972140789032,0.3533138036727905,0.3336557149887085,0.3333333134651184,0.3333333134651184,1
167,pues que grita mucho y tal vez al hablar grita,0.9999850988388062,0.9999542832374573,0.9985383749008179,0.9970341920852661,0.9225776195526123,0.8944272398948669,0.8944272398948669,0.8944272398948669,3,porque la bola de pelos del gato es redonda como una pelota,0.16905811429023743,0.0444420650601387,0.010202907025814056,0.001981295645236969,0.000177823007106781,0.0,0.0,0.0,3,pues que siempre esta brillando y siempre se refleja siempre sobresale,0.9363837242126465,0.0696752518415451,0.13494904339313507,-0.013613581657409668,0.0009931866079568863,-0.00026339758187532425,-1.3969838619232178e-09,-1.3969838619232178e-09,3
168,que el niño es un niño que grita mucho,0.9998801946640015,0.6635864973068237,0.45799580216407776,0.451117604970932,0.44898033142089844,0.4472135901451111,0.4472135901451111,0.4472135901451111,3,por que los perros tienen pelos,0.00221996009349823,0.030045175924897194,0.03983840346336365,0.08717776834964752,0.0007829261012375355,-4.656612873077393e-10,-4.656612873077393e-10,-4.656612873077393e-10,3,una pelota de plata es una pelota de plata,0.8638075590133667,0.03546948730945587,0.0012078247964382172,0.0005299486219882965,0.0004939623177051544,0.00010121427476406097,-3.725290298461914e-09,-3.725290298461914e-09,1
169,que el hermano grita como una pelota que esta botando,0.8973124623298645,0.672063946723938,0.5932960510253906,0.5878163576126099,0.5828126072883606,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque esta llena de pelos,-0.02734978497028351,0.00723823718726635,0.015018422156572342,0.011702381074428558,-7.034093141555786e-05,2.7939677238464355e-09,2.7939677238464355e-09,2.7939677238464355e-09,1,quiere hablar de una canica,0.992539644241333,-0.196934774518013,0.16541479527950287,0.004164565354585648,-0.013041036203503609,-9.041710291057825e-05,0.0,0.0,1
170,es alguien que grita o habla demasiado,0.9997165203094482,0.9987982511520386,0.9802142381668091,0.7245028018951416,0.718005359172821,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que al referirse a la familia por lo que una pelota de pelos seria un animal,0.16011857986450195,0.00991857796907425,0.0006157830357551575,-0.0026938989758491516,0.0018537640571594238,0.0,0.0,0.0,3,por que mi padre es alguien fuerte como la plata,0.8417507410049438,0.014368265867233276,0.2387651652097702,-0.0010945498943328857,0.006216317415237427,-1.749955117702484e-05,2.421438694000244e-08,2.421438694000244e-08,2
171,que siempre grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,por que hay mucho pelo en un lugar,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,3,que es muy dura,0.9991987943649292,-0.1547205001115799,-0.2134248912334442,-0.09735473245382309,0.0015610754489898682,2.2113323211669922e-05,9.313225746154785e-10,9.313225746154785e-10,1
