,Unnamed: 0,que mi hermanito grita mucho,limpio,similarity,wmdistances,n_similarities,distance,spacy
213,213,no para de gritar. o sea yo ,['gritar'],0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
214,214,que mi hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
215,215,bueno si es bebe si y  si no tambiengrita y grita,"['bebe', 'tambiengrita', 'grita']",0.2806274,0.019420171721100807,0.5936869,0.7193726068362594,0.5936868880782212
216,216,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
217,217,0,[],False,False,False,False,0.0
218,218,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
219,219,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
220,220,porque grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
221,221,NS,['NS'],False,False,False,False,0.0
222,222,porque cuando quiere algo y no se lo das empieza a llorar y gritar,"['das', 'empieza', 'llorar', 'gritar']",0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
223,223,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
224,224,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
225,225,su hermano es un nino muy griton,"['hermano', 'nino', 'griton']",0.0003844872,0.03996348365893069,-0.014092252,0.9996155140300592,-0.014092242262606497
226,226,porque grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
227,227,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
228,228,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
229,229,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
230,230,que es una pelota de gritos,"['pelota', 'gritos']",0.04949489,0.03954633498451486,0.091641285,0.9505051141604781,0.09164128505477184
231,231,que su hermano es griton,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
232,232,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
233,233,es una pelota muy gritos,"['pelota', 'gritos']",0.04949489,0.03954633498451486,0.091641285,0.9505051141604781,0.09164128505477184
234,234,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
235,235,no ,[],False,False,False,False,0.0
236,236,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
237,237,que su hermano es griton *,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
238,238,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
239,239,que su hermano es griton ,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
240,240,que su hermano es griton *,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
241,241,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
242,242,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
243,243,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
244,244,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
245,245,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
246,246,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
247,247,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
248,248,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
249,249,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
250,250,que mi hermanito tiene una pelota de gritos,"['hermanito', 'pelota', 'gritos']",0.20705062,0.02718784457242959,0.41967013,0.7929493909080824,0.4196701649094752
251,251,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
252,252,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
253,253,un hermanito chiquito es un bebe que llora por comida. leche o que le cambien el panal.,"['hermanito', 'chiquito', 'bebe', 'llora', 'comida', 'leche', 'cambien', 'panal']",0.15857817,0.02754864071003643,0.32884836,0.8414218307783207,0.32884836087463765
254,254,su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
255,255,los ninos pequenos gritan mucho *,"['ninos', 'pequenos', 'gritan']",0.0035947375,0.04178233548736945,0.010804988,0.9964052625000477,0.01080499894788639
256,256,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
257,257,su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
258,258,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
259,259,que su hermano es gordito como una pelota y que su hermano grita mucho,"['hermano', 'gordito', 'pelota', 'hermano', 'grita']",0.0954256,0.031899271454282105,0.27948317,0.9045744054019451,0.2794831579122
260,260,que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
261,261,que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
262,262,que el grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
263,263,es que su hermanito es igual a una pelota que grita mucho,"['hermanito', 'pelota', 'grita']",0.33483854,0.014297516612722671,0.80097973,0.6651614687095085,0.8009796655800971
264,264,porque grita mucho. pero te agrega pelota,"['grita', 'agrega', 'pelota']",0.24117678,0.020210823709443212,0.5390708,0.7588232308626175,0.539070825667263
265,265,que su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
266,266,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
267,267,que su hermano llora mucho *,"['hermano', 'llora']",-0.08023764,0.04211252331970074,-0.15989026,1.080237640067935,-0.1598902659360073
268,268,que su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
269,269,mi hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
270,270,que su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
271,271,que su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
272,272,qu tu hermano grita mucho*,"['qu', 'hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
273,273,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
274,274,que grita mucho*,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
275,275,que grita mucho*,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
276,276,que su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
277,277,que su hermano llora mucho *,"['hermano', 'llora']",-0.08023764,0.04211252331970074,-0.15989026,1.080237640067935,-0.1598902659360073
278,278,que su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
279,279,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
280,280,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
281,281,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
282,282,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
283,283,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
284,284,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
285,285,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
286,286,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
287,287,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
288,288,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
289,289,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
290,290,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
291,291,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
292,292,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
293,293,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
294,294,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
295,295,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
296,296,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
297,297,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
298,298,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
299,299,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
300,300,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
301,301,NS,['NS'],False,False,False,False,0.0
302,302,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
303,303,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
304,304,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
305,305,mi hermano tiene una pelota de gritos,"['hermano', 'pelota', 'gritos']",0.008011592,0.03994152340222719,0.005742483,0.991988409931461,0.005742483854516774
306,306,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
307,307,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
308,308,mi hermanito tiene una pelota de gritos,"['hermanito', 'pelota', 'gritos']",0.20705062,0.02718784457242959,0.41967013,0.7929493909080824,0.4196701649094752
309,309,es una presion,['presion'],False,False,False,False,0.0
310,310,la pelota tiene gritos,"['pelota', 'gritos']",0.04949489,0.03954633498451486,0.091641285,0.9505051141604781,0.09164128505477184
311,311,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
312,312,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
313,313,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
314,314,que su hermana es una pelota de gritos,"['hermana', 'pelota', 'gritos']",0.04949489,0.03954633498451486,0.091641285,0.9505051141604781,0.09164126949339119
315,315,que su hermano grita mucho *,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
316,316,que su hermano grita mucho ,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
317,317,que su hermano es una pelota y que grita,"['hermano', 'pelota', 'grita']",0.13579953,0.02705119308465477,0.4019607,0.8642004877328873,0.4019606915691651
318,318,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
319,319,porque grita cada rato,"['grita', 'rato']",0.27799758,0.020078409443171696,0.577036,0.7220024392008781,0.5770360161015619
320,320,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
321,321,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
322,322,que su hermano grita o llora mucho*,"['hermano', 'grita', 'llora']",0.12056226,0.026680796348848335,0.3628745,0.8794377415130535,0.36287448799508587
323,323,qu su hermano grita mucho*,"['qu', 'hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
324,324,fer rovin,"['fer', 'rovin']",False,False,False,False,0.0
325,325,que grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
326,326,que es gritona,['gritona'],0.026969165,0.040905175442481415,0.020287216,0.9730308353900909,0.020287219285663093
327,327,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
328,328,que su hermano grita,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
329,329,que grita mucho*,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
330,330,que su hermano es una pelota y grita para que lo ayuden,"['hermano', 'pelota', 'grita', 'ayuden']",0.13579953,0.02705119308465477,0.4019607,0.8642004877328873,0.4019606815156187
331,331,que grita mucho*,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
332,332,el nino siempre esta gritando,"['nino', 'gritando']",0.007169673,0.040919291112571955,0.001986038,0.9928303267806768,0.0019860376000362997
333,333,que esta gordito y grita mucho,"['gordito', 'grita']",0.33342326,0.020649444311857224,0.6183774,0.6665767533704638,0.618377371236251
334,334,que el hermanito grita todo el dia*,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
335,335,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
336,336,es decir. que grita el hermanitp y la pelota,"['grita', 'hermanitp', 'pelota']",0.24117678,0.020210823709443212,0.5390708,0.7588232308626175,0.539070825667263
337,337,que su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
338,338,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
339,339,porque es gordito y grita mucho*,"['gordito', 'grita']",0.33342326,0.020649444311857224,0.6183774,0.6665767533704638,0.618377371236251
340,340,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
341,341,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
342,342,que grita mucho*,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
343,343,que grita mucho todo el tiempo. es porque esta feliz,"['grita', 'feliz']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
344,344,a mi me gusta jugar futbol con la pelota porque suena,"['gusta', 'jugar', 'futbol', 'pelota', 'suena']",-0.03980852,0.04289260014362633,-0.059199493,1.0398085173219442,-0.059199485879790494
345,345,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
346,346,que cuando quiere algo grita o cuando juega grita mucho,"['grita', 'juega', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130313135855
347,347,porque es muy griton. muy latoso.,"['griton', 'latoso']",0.081327215,0.03912271664053202,0.11515425,0.918672788888216,0.1151542445360618
348,348,que su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
349,349,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
350,350,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
351,351,que como su hermanito grita mucho. tiene una pelota de gritos,"['hermanito', 'grita', 'pelota', 'gritos']",0.28582847,0.01977316749225743,0.73536867,0.7141715292818844,0.7353687041484815
352,352,porque grita mucho y la pelota al rebotar suena,"['grita', 'pelota', 'rebotar', 'suena']",0.24117678,0.020210823709443212,0.5390708,0.7588232308626175,0.5390707838503296
353,353,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
354,354,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
355,355,que siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
356,356,chilla mucho cuando no tiene lo que quiere,['chilla'],-0.01743406,0.042277987866176286,-0.019028418,1.0174340605735779,-0.01902841714403057
357,357,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
358,358,que su hermanito es muy griton,"['hermanito', 'griton']",0.30174464,0.02010710413467884,0.5247012,0.6982553666457534,0.5247011956305061
359,359,que siempre esta gritando,['gritando'],0.019558098,0.04152206001244486,0.015338458,0.980441901832819,0.015338460474377915
360,360,que tiene muchos granos ***,['granos'],False,False,False,False,0.0
361,361,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
362,362,que grita mucho y es muy travieso,"['grita', 'travieso']",0.20217039,0.021301606592349708,0.4757536,0.7978296251967549,0.47575362369074997
363,363,que hace mucho berrinche o emocion,"['berrinche', 'emocion']",0.10013106,0.03993554798640311,0.14140029,0.899868942797184,0.1414003065694571
364,364,mi hermano grita mucho o simplemente llora mucho*,"['hermano', 'grita', 'simplemente', 'llora']",0.12056226,0.026680796348848335,0.3628745,0.8794377415130535,0.36287449090641655
365,365,que su hermano esta gordito y grita mucho,"['hermano', 'gordito', 'grita']",0.19729717,0.026317081209996252,0.4920074,0.8027028360714515,0.4920074094520504
366,366,al decir pelota puede que sea que brinca mucho y grita,"['pelota', 'brinca', 'grita']",0.24117678,0.020210823709443212,0.5390708,0.7588232308626175,0.539070825667263
367,367,porque no le gusta que rebote la pelota,"['gusta', 'rebote', 'pelota']",-0.03980852,0.04289260014362633,-0.059199493,1.0398085173219442,-0.05919949032845537
368,368,que su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
369,369,que llora de todo porque es muy pequeno,"['llora', 'pequeno']",-0.033217803,0.03930575298735872,-0.07320722,1.0332178017124534,-0.07320721844226219
370,370,mi hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
371,371,porque reganan mucho los hemanos,"['reganan', 'hemanos']",False,False,False,False,0.0
372,372,su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
373,373,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
374,374,es porque siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
375,375,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
376,376,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
377,377,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
378,378,su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
379,379,que su hermanito tiene guardado muchos gritos,"['hermanito', 'guardado', 'gritos']",0.3304802,0.01933551423728466,0.57043827,0.6695198277011514,0.5704382824351087
380,380,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
381,381,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
382,382,que su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
383,383,que mi hermano es muy escandaloso,"['hermano', 'escandaloso']",-0.04862058,0.04001648003452085,-0.09563534,1.048620581626892,-0.09563534562689054
384,384,que su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
385,385,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
386,386,puedes decir que su hermanito es algo gordito y grita mucho,"['puedes', 'hermanito', 'gordito', 'grita']",0.3963362,0.013563401245483029,0.83527744,0.6036638170480728,0.8352774341921233
387,387,que su hermano a cada rato grita,"['hermano', 'rato', 'grita']",0.16034672,0.026454165664138118,0.45060766,0.8396532932917277,0.4506076314868756
388,388,que grita mucho y llora,"['grita', 'llora']",0.2183209,0.01879942879925296,0.5583055,0.781679111532867,0.5583055222128143
389,389,quiere decir que el hermano grita constantemente,"['hermano', 'grita', 'constantemente']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
390,390,que mi hermano menor grita todo el tiempo,"['hermano', 'menor', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
391,391,que mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
392,392,que su hermanito es el que grita mas en su casa,"['hermanito', 'grita', 'casa']",0.5221621,0.0,1.0,0.47783794440329075,1.000000041347149
393,393,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
394,394,que mi hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
395,395,porque no para de gritar,['gritar'],0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
396,396,que grita sin parar con una pelota,"['grita', 'parar', 'pelota']",0.24117678,0.020210823709443212,0.5390708,0.7588232308626175,0.539070825667263
397,397,que los ninos chiquitos hacen mucho berrinche,"['ninos', 'chiquitos', 'berrinche']",0.015479498,0.041836050164213406,0.034751706,0.9845205023884773,0.03475168834090591
398,398,que su hermano es muy griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
399,399,que su hermanito grita demasiado,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
400,400,mi hermanito es muy griton,"['hermanito', 'griton']",0.30174464,0.02010710413467884,0.5247012,0.6982553666457534,0.5247011956305061
401,401,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
402,402,mi hermanito es de berrinches,"['hermanito', 'berrinches']",0.5221621,0.020206093788146973,0.66603005,0.47783794440329075,0.6660299988259849
403,403,que su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
404,404,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
405,405,mi hermano brinca mucho y llora de a gritos,"['hermano', 'brinca', 'llora', 'gritos']",-0.0072256625,0.03957112666642075,-0.027553122,1.0072256637116273,-0.027553133252894206
406,406,que grita mucho*,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
407,407,es como si su pelota hace mucho ruido por eso dice. es una pelota de gritos,"['pelota', 'ruido', 'pelota', 'gritos']",0.032160148,0.0400704881561324,0.061687943,0.9678398547694087,0.061687953282738316
408,408,porque mi hermanito es gordo de muchos gritos,"['hermanito', 'gordo', 'gritos']",0.2684031,0.025851017828914143,0.54087836,0.7315969138095776,0.5408783492039547
409,409,que su hermano siempre esta gritando y saltando,"['hermano', 'gritando', 'saltando']",-0.027698452,0.0417961235492453,-0.07878118,1.027698451653123,-0.07878117417137154
410,410,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
411,411,quiere decir que su hermanito grita mucho en casa,"['hermanito', 'grita', 'casa']",0.5221621,0.0,1.0,0.47783794440329075,1.000000041347149
412,412,que a su hermano le gustan los gritos,"['hermano', 'gustan', 'gritos']",0.031921647,0.03846605143063702,0.048977602,0.9680783562362194,0.048977593512389304
413,413,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
414,414,que el hermano es ruidoso,"['hermano', 'ruidoso']",-0.052728236,0.040467408014999706,-0.11098041,1.052728233858943,-0.11098041028403599
415,415,que es una persona que no para de gritar,"['persona', 'gritar']",0.024028566,0.04058824883641303,0.036362484,0.9759714342653751,0.03636248402282001
416,416,que su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
417,417,su hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
418,418,su hermano es griton*,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
